timestamp,Binance_BTCTUSD,Deribit_BTCPERPETUAL,Bitget_BTCUSDT_UMCBL
2023-07-25 21:02:20,29234.14,29224.5,29203.0
2023-07-25 21:02:31,29232.45,29212.0,29192.0
2023-07-25 21:02:42,29236.86,29220.0,29198.0
2023-07-25 21:02:53,29250.9,29235.5,29213.5
2023-07-25 21:03:04,29239.75,29232.5,29204.5
2023-07-25 21:03:14,29249.03,29231.5,29207.5
2023-07-25 21:03:25,29244.42,29230.5,29210.0
2023-07-25 21:03:36,29237.5,29224.5,29202.0
2023-07-25 21:03:46,29237.0,29224.5,29202.0
2023-07-25 21:03:57,29239.74,29224.5,29202.0
2023-07-25 21:04:08,29239.09,29224.5,29204.0
2023-07-25 21:04:18,29241.94,29224.5,29206.0
2023-07-25 21:04:29,29242.88,29227.0,29207.5
2023-07-25 21:04:39,29242.15,29227.0,29207.5
2023-07-25 21:04:50,29243.9,29227.5,29207.5
2023-07-25 21:05:01,29240.93,29227.5,29206.0
2023-07-25 21:05:12,29243.67,29227.5,29206.0
2023-07-25 21:05:22,29244.3,29230.0,29209.0
2023-07-25 21:05:33,29242.12,29230.0,29207.5
2023-07-25 21:05:44,29241.45,29230.0,29206.0
2023-07-25 21:05:55,29242.3,29230.0,29207.5
2023-07-25 21:06:05,29243.93,29230.0,29207.5
2023-07-25 21:06:16,29244.69,29230.0,29207.5
2023-07-25 21:06:27,29246.89,29230.0,29209.5
2023-07-25 21:06:38,29247.4,29230.0,29209.5
2023-07-25 21:06:48,29252.57,29230.0,29212.0
2023-07-25 21:06:59,29253.81,29230.0,29215.0
2023-07-25 21:07:10,29252.92,29230.0,29216.5
2023-07-25 21:07:21,29251.75,29230.0,29216.5
2023-07-25 21:07:32,29248.28,29230.0,29213.5
2023-07-25 21:07:42,29249.21,29230.0,29213.5
2023-07-25 21:07:53,29247.98,29230.0,29213.0
2023-07-25 21:08:04,29246.83,29230.0,29212.5
2023-07-25 21:08:15,29247.84,29230.0,29212.5
2023-07-25 21:08:25,29246.62,29230.0,29212.5
2023-07-25 21:08:36,29239.68,29227.5,29207.5
2023-07-25 21:08:47,29238.6,29227.5,29206.0
2023-07-25 21:08:57,29239.62,29227.5,29204.5
2023-07-25 21:09:08,29241.17,29227.5,29206.0
2023-07-25 21:09:19,29241.81,29227.5,29206.0
2023-07-25 21:09:30,29239.04,29227.5,29205.5
2023-07-25 21:09:41,29245.74,29227.5,29207.0
2023-07-25 21:09:51,29247.35,29227.5,29211.0
2023-07-25 21:10:02,29249.96,29227.5,29208.0
2023-07-25 21:10:13,29239.94,29227.5,29208.5
2023-07-25 21:10:25,29236.71,29227.5,29208.5
2023-07-25 21:10:35,29237.61,29227.5,29208.5
2023-07-25 21:10:47,29237.16,29227.5,29208.5
2023-07-25 21:10:57,29238.71,29227.5,29208.5
2023-07-25 21:11:09,29239.78,29227.5,29208.5
2023-07-25 21:11:20,29238.97,29227.5,29208.5
2023-07-25 21:11:31,29237.49,29227.5,29208.5
2023-07-25 21:11:41,29237.96,29227.5,29208.5
2023-07-25 21:11:52,29233.51,29223.0,29202.5
2023-07-25 21:12:03,29230.98,29222.0,29202.5
2023-07-25 21:12:14,29232.58,29222.0,29197.0
2023-07-25 21:12:24,29231.66,29222.0,29197.0
2023-07-25 21:12:35,29230.89,29222.0,29197.0
2023-07-25 21:12:46,29231.82,29222.0,29197.0
2023-07-25 21:12:56,29225.0,29217.5,29197.0
2023-07-25 21:13:08,29222.23,29212.0,29189.0
2023-07-25 21:13:18,29224.78,29212.0,29189.0
2023-07-25 21:13:29,29224.07,29212.0,29189.0
2023-07-25 21:13:40,29223.66,29212.0,29189.0
2023-07-25 21:13:51,29223.52,29212.0,29189.0
2023-07-25 21:14:01,29225.53,29212.0,29189.0
2023-07-25 21:14:12,29224.39,29212.0,29189.0
2023-07-25 21:14:23,29220.36,29212.0,29188.5
2023-07-25 21:14:33,29220.17,29207.5,29185.0
2023-07-25 21:14:44,29218.94,29204.5,29183.5
2023-07-25 21:14:55,29219.06,29204.5,29184.0
2023-07-25 21:15:05,29223.49,29204.5,29185.0
2023-07-25 21:15:16,29215.46,29204.5,29184.0
2023-07-25 21:15:27,29215.11,29204.5,29184.0
2023-07-25 21:15:38,29218.35,29204.5,29183.0
2023-07-26 12:37:05,29222.33,29198.0,29180.5
2023-07-26 12:37:16,29222.9,29198.0,29180.5
2023-07-26 12:37:27,29221.9,29198.0,29180.0
2023-07-26 12:37:38,29222.46,29198.0,29180.0
2023-07-26 12:37:48,29222.0,29198.0,29180.0
2023-07-26 12:37:59,29220.55,29198.0,29180.0
2023-07-26 12:38:10,29219.55,29198.0,29180.0
2023-07-26 12:38:20,29220.49,29198.0,29180.0
2023-07-26 12:38:31,29221.72,29198.0,29180.0
2023-07-26 12:38:41,29220.63,29198.0,29180.0
2023-07-26 12:38:52,29222.54,29198.0,29180.0
2023-07-26 12:39:03,29221.62,29198.0,29180.0
2023-07-26 12:39:14,29220.7,29198.0,29180.0
2023-07-26 12:39:25,29220.45,29198.0,29180.0
2023-07-26 12:39:36,29220.97,29198.0,29179.5
2023-07-26 12:39:46,29221.33,29198.0,29179.5
2023-07-26 12:39:57,29219.74,29198.0,29179.5
2023-07-26 12:40:08,29218.55,29198.0,29179.5
2023-07-26 12:40:19,29222.23,29198.0,29179.5
2023-07-26 12:40:29,29222.0,29198.0,29179.5
2023-07-26 12:40:40,29220.99,29198.0,29179.5
2023-07-26 12:40:51,29224.36,29198.0,29178.5
2023-07-26 12:41:02,29222.04,29198.0,29179.5
2023-07-26 12:41:12,29217.42,29198.0,29177.5
2023-07-26 12:41:23,29217.62,29198.0,29177.5
2023-07-26 12:41:34,29217.94,29198.0,29178.0
2023-07-26 12:41:45,29218.68,29198.0,29178.0
2023-07-26 12:41:56,29218.13,29198.0,29178.0
2023-07-26 12:42:07,29220.5,29198.0,29178.5
2023-07-26 12:42:17,29220.4,29198.0,29178.5
2023-07-26 12:42:28,29216.55,29198.0,29178.5
2023-07-26 12:42:39,29216.71,29198.0,29178.5
2023-07-26 12:42:50,29216.98,29198.0,29178.5
2023-07-26 12:43:01,29217.26,29198.0,29178.5
2023-07-26 12:43:11,29218.2,29198.0,29178.5
2023-07-26 12:43:22,29221.22,29198.0,29178.5
2023-07-26 12:43:33,29221.05,29198.0,29178.5
2023-07-26 12:43:44,29221.09,29198.0,29178.5
2023-07-26 12:43:54,29221.99,29198.0,29178.5
2023-07-26 12:44:05,29222.04,29198.0,29178.5
2023-07-26 12:44:16,29221.56,29198.0,29178.5
2023-07-26 12:44:26,29219.91,29198.0,29178.5
2023-07-26 12:44:38,29220.65,29198.0,29178.5
2023-07-26 12:44:48,29221.02,29198.0,29178.5
2023-07-26 12:44:59,29221.0,29198.0,29178.5
2023-07-26 12:45:10,29221.55,29198.0,29178.5
2023-07-26 12:45:21,29219.79,29198.0,29178.5
2023-07-26 12:45:31,29219.46,29198.0,29178.5
2023-07-26 12:45:43,29217.41,29198.0,29178.5
2023-07-26 12:45:53,29218.38,29198.0,29178.5
2023-07-26 12:46:04,29218.89,29198.0,29178.5
2023-07-26 12:46:14,29209.99,29185.5,29171.5
2023-07-26 12:46:25,29205.79,29182.0,29164.0
2023-07-26 12:46:36,29206.5,29182.0,29164.0
2023-07-26 12:46:46,29206.08,29182.0,29164.0
2023-07-26 12:46:57,29207.2,29182.0,29163.5
2023-07-26 12:47:08,29210.67,29182.0,29164.5
2023-07-26 12:47:19,29214.07,29184.5,29169.5
2023-07-26 12:47:29,29214.23,29184.5,29169.5
2023-07-26 12:47:40,29213.93,29184.5,29169.5
2023-07-26 12:47:51,29208.03,29184.5,29169.5
2023-07-26 12:48:01,29207.0,29184.5,29165.5
2023-07-26 12:48:12,29205.86,29184.5,29164.5
2023-07-26 12:48:23,29203.52,29180.5,29161.5
2023-07-26 12:48:33,29203.68,29180.5,29161.0
2023-07-26 12:48:45,29205.42,29180.5,29160.5
2023-07-26 12:48:55,29205.86,29180.5,29160.5
2023-07-26 12:49:06,29205.53,29180.5,29160.5
2023-07-26 12:49:17,29203.76,29180.5,29160.0
2023-07-26 12:49:27,29201.73,29180.5,29159.0
2023-07-26 12:49:38,29201.86,29179.0,29159.0
2023-07-26 12:49:48,29201.74,29179.0,29159.0
2023-07-26 12:49:59,29197.18,29177.5,29158.5
2023-07-26 12:50:10,29194.98,29172.5,29158.5
2023-07-26 12:50:21,29194.92,29172.5,29153.0
2023-07-26 12:50:32,29196.77,29172.5,29154.5
2023-07-26 12:50:43,29192.87,29172.5,29151.5
2023-07-26 12:50:54,29192.58,29172.5,29152.0
2023-07-26 12:51:05,29191.22,29170.5,29151.0
2023-07-26 12:51:16,29190.3,29170.5,29151.0
2023-07-26 12:51:27,29189.21,29170.5,29151.0
2023-07-26 12:51:37,29187.2,29161.0,29143.0
2023-07-26 12:51:48,29188.2,29161.0,29145.0
2023-07-26 12:51:59,29186.14,29161.0,29145.0
2023-07-26 12:52:10,29188.93,29161.0,29145.0
2023-07-26 12:52:20,29189.11,29161.0,29145.5
2023-07-26 12:52:31,29191.65,29161.0,29145.5
2023-07-26 12:52:42,29191.34,29161.0,29146.5
2023-07-26 12:52:52,29188.42,29161.0,29146.5
2023-07-26 12:53:03,29187.38,29161.0,29145.5
2023-07-26 12:53:14,29188.99,29161.0,29145.5
2023-07-26 12:53:25,29188.63,29161.0,29145.5
2023-07-26 12:53:36,29187.61,29161.0,29145.5
2023-07-26 12:53:47,29186.43,29161.0,29145.5
2023-07-26 12:53:58,29188.42,29161.0,29145.5
2023-07-26 12:54:08,29190.0,29161.0,29146.5
2023-07-26 12:54:19,29191.14,29161.0,29146.5
2023-07-26 12:54:30,29191.68,29161.0,29146.5
2023-07-26 12:54:40,29192.33,29161.0,29148.0
2023-07-26 12:54:51,29191.44,29161.0,29148.0
2023-07-26 12:55:02,29191.52,29161.0,29148.0
2023-07-26 12:55:12,29191.45,29169.5,29149.5
2023-07-26 12:55:23,29192.12,29169.5,29149.5
2023-07-26 12:55:34,29191.13,29169.5,29149.5
2023-07-26 12:55:44,29190.88,29169.5,29149.5
2023-07-26 12:55:56,29191.4,29169.5,29149.5
2023-07-26 12:56:07,29192.0,29169.5,29149.5
2023-07-26 12:56:17,29190.13,29169.5,29149.5
2023-07-26 12:56:28,29185.0,29161.0,29141.5
2023-07-26 12:56:39,29188.83,29161.0,29143.0
2023-07-26 12:56:50,29189.86,29161.0,29143.5
2023-07-26 12:57:01,29193.87,29161.0,29146.5
2023-07-26 12:57:12,29193.96,29161.0,29148.0
2023-07-26 12:57:23,29196.73,29169.5,29150.0
2023-07-26 12:57:34,29199.49,29170.0,29152.5
2023-07-26 12:57:44,29203.72,29172.0,29157.5
2023-07-26 12:57:55,29205.88,29178.5,29163.5
2023-07-26 12:58:06,29197.63,29175.0,29157.0
2023-07-26 12:58:17,29195.52,29173.5,29154.5
2023-07-26 12:58:27,29197.16,29173.5,29154.5
2023-07-26 12:58:38,29197.89,29173.5,29154.5
2023-07-26 12:58:49,29194.58,29170.0,29154.5
2023-07-26 12:58:59,29195.78,29170.0,29154.5
2023-07-26 12:59:10,29196.72,29170.0,29154.5
2023-07-26 12:59:21,29197.55,29170.0,29154.5
2023-07-26 12:59:32,29199.21,29170.0,29154.5
2023-07-26 12:59:42,29199.65,29170.0,29154.5
2023-07-26 12:59:54,29198.34,29170.0,29154.5
2023-07-26 13:00:04,29195.09,29170.0,29154.5
2023-07-26 13:00:16,29194.28,29170.0,29152.0
2023-07-26 13:00:26,29194.6,29170.0,29151.5
2023-07-26 13:00:37,29194.37,29175.5,29151.5
2023-07-26 13:00:48,29195.11,29175.5,29151.5
2023-07-26 13:00:59,29195.88,29180.5,29153.5
2023-07-26 13:01:09,29192.65,29172.5,29153.5
2023-07-26 13:01:20,29190.0,29172.5,29153.5
2023-07-26 13:01:30,29188.57,29170.5,29151.0
2023-07-26 13:01:41,29189.96,29170.5,29148.5
2023-07-26 13:01:53,29187.84,29170.5,29147.5
2023-07-26 13:02:03,29191.81,29167.5,29147.0
2023-07-26 13:02:14,29193.43,29167.5,29147.0
2023-07-26 13:02:25,29192.44,29167.5,29147.0
2023-07-26 13:02:35,29190.24,29167.5,29147.0
2023-07-26 13:02:46,29187.31,29167.5,29147.0
2023-07-26 13:02:57,29190.08,29165.5,29147.0
2023-07-26 13:03:08,29193.81,29165.5,29147.0
2023-07-26 13:03:18,29197.54,29168.5,29152.5
2023-07-26 13:03:29,29198.07,29171.5,29153.0
2023-07-26 13:03:40,29198.1,29171.5,29154.5
2023-07-26 13:03:50,29198.33,29171.5,29155.0
2023-07-26 13:04:01,29204.14,29179.0,29156.5
2023-07-26 13:04:12,29201.85,29179.0,29159.5
2023-07-26 13:04:23,29204.24,29179.0,29160.5
2023-07-26 13:04:33,29204.16,29179.0,29160.5
2023-07-26 13:04:44,29205.67,29179.0,29160.5
2023-07-26 13:04:56,29204.73,29179.0,29160.5
2023-07-26 13:05:06,29204.99,29179.0,29160.0
2023-07-26 13:05:17,29206.27,29179.0,29162.0
2023-07-26 13:05:28,29204.24,29179.0,29162.0
2023-07-26 13:05:39,29210.14,29179.0,29163.5
2023-07-26 13:05:49,29209.17,29180.0,29164.0
2023-07-26 13:06:01,29211.25,29182.5,29165.5
2023-07-26 13:06:12,29204.08,29182.5,29163.0
2023-07-26 13:06:22,29205.14,29182.5,29163.0
2023-07-26 13:06:33,29209.87,29182.5,29165.5
2023-07-26 13:06:44,29210.29,29182.5,29165.5
2023-07-26 13:06:55,29210.16,29182.5,29165.5
2023-07-26 13:07:06,29210.29,29182.5,29165.5
2023-07-26 13:07:16,29208.93,29182.5,29165.5
2023-07-26 13:07:27,29210.99,29182.5,29165.5
2023-07-26 13:07:38,29210.88,29182.5,29165.5
2023-07-26 13:07:49,29209.25,29182.5,29165.5
2023-07-26 13:08:00,29207.9,29182.5,29166.0
2023-07-26 13:08:11,29208.33,29182.5,29166.0
2023-07-26 13:08:21,29207.99,29182.5,29166.0
2023-07-26 13:08:32,29206.98,29182.5,29165.5
2023-07-26 13:08:43,29206.78,29182.5,29165.5
2023-07-26 13:08:54,29208.38,29182.5,29165.5
2023-07-26 13:09:05,29208.15,29182.5,29165.5
2023-07-26 13:09:15,29208.37,29182.5,29165.5
2023-07-26 13:09:26,29207.59,29182.5,29165.5
2023-07-26 13:09:37,29208.39,29182.5,29165.5
2023-07-26 13:09:47,29208.71,29182.5,29165.5
2023-07-26 13:09:58,29207.84,29182.5,29165.5
2023-07-26 13:10:09,29207.6,29182.5,29165.5
2023-07-26 13:10:19,29206.9,29182.5,29165.5
2023-07-26 13:10:31,29207.39,29182.5,29165.5
2023-07-26 13:10:42,29207.99,29182.5,29165.5
2023-07-26 13:10:53,29210.25,29182.5,29165.5
2023-07-26 13:11:03,29208.93,29182.5,29165.5
2023-07-26 13:11:14,29209.5,29182.5,29165.5
2023-07-26 13:11:25,29209.94,29182.5,29165.5
2023-07-26 13:11:36,29209.83,29182.5,29165.5
2023-07-26 13:11:46,29210.68,29182.5,29165.5
2023-07-26 13:11:57,29210.25,29182.5,29165.5
2023-07-26 13:12:07,29216.26,29186.5,29167.0
2023-07-26 13:12:18,29214.7,29186.5,29167.0
2023-07-26 13:12:29,29215.25,29186.5,29167.0
2023-07-26 13:12:40,29215.51,29186.5,29167.0
2023-07-26 13:12:50,29217.57,29186.5,29167.0
2023-07-26 13:13:01,29216.5,29186.5,29173.0
2023-07-26 13:13:12,29217.34,29186.5,29173.0
2023-07-26 13:13:23,29217.38,29186.5,29173.5
2023-07-26 13:13:34,29217.41,29186.5,29173.5
2023-07-26 13:13:44,29216.45,29186.5,29173.5
2023-07-26 13:13:55,29214.15,29186.5,29173.0
2023-07-26 13:14:06,29214.64,29186.5,29173.0
2023-07-26 13:14:18,29215.39,29186.5,29173.0
2023-07-26 13:14:28,29211.74,29186.5,29170.5
2023-07-26 13:14:39,29211.89,29186.5,29170.5
2023-07-26 13:14:50,29210.9,29186.5,29170.5
2023-07-26 13:15:00,29210.72,29186.5,29170.0
2023-07-26 13:15:11,29211.68,29186.5,29169.0
2023-07-26 13:15:22,29209.88,29186.5,29169.0
2023-07-26 13:15:33,29211.26,29186.5,29169.0
2023-07-26 13:15:43,29211.09,29186.5,29169.0
2023-07-26 13:15:54,29214.39,29186.5,29170.0
2023-07-26 13:16:05,29215.74,29186.5,29170.0
2023-07-26 13:16:16,29217.97,29186.5,29170.0
2023-07-26 13:16:27,29218.28,29186.5,29170.0
2023-07-26 13:16:38,29218.41,29186.5,29170.5
2023-07-26 13:16:49,29216.59,29186.5,29173.5
2023-07-26 13:16:59,29217.56,29186.5,29173.5
2023-07-26 13:17:10,29219.2,29186.5,29173.5
2023-07-26 13:17:20,29219.29,29186.5,29174.5
2023-07-26 13:17:31,29219.92,29186.5,29174.5
2023-07-26 13:17:49,29223.31,29192.0,29177.5
2023-07-26 13:18:01,29221.05,29192.0,29178.0
2023-07-26 13:18:12,29221.02,29195.0,29178.0
2023-07-26 13:18:22,29217.47,29195.0,29177.5
2023-07-26 13:18:33,29218.49,29195.0,29177.5
2023-07-26 13:18:44,29218.95,29195.0,29177.5
2023-07-26 13:18:55,29215.75,29195.0,29175.0
2023-07-26 13:19:05,29216.97,29195.0,29175.0
2023-07-26 13:19:16,29217.77,29195.0,29175.0
2023-07-26 13:19:27,29218.62,29195.0,29175.0
2023-07-26 13:19:38,29219.04,29195.0,29175.5
2023-07-26 13:19:49,29218.8,29195.0,29175.5
2023-07-26 13:19:59,29219.16,29195.0,29175.5
2023-07-26 13:20:10,29219.47,29195.0,29175.5
2023-07-26 13:20:22,29219.15,29195.0,29175.5
2023-07-26 13:20:33,29219.16,29195.0,29175.5
2023-07-26 13:20:43,29218.98,29195.0,29176.0
2023-07-26 13:20:54,29219.98,29195.0,29176.0
2023-07-26 13:21:05,29219.0,29195.0,29177.5
2023-07-26 13:21:15,29218.63,29195.0,29177.5
2023-07-26 13:21:26,29223.93,29195.0,29178.0
2023-07-26 13:21:37,29224.9,29200.0,29181.0
2023-07-26 13:21:47,29226.24,29200.0,29182.0
2023-07-26 13:21:58,29229.28,29200.0,29183.5
2023-07-26 13:22:09,29228.96,29200.0,29184.5
2023-07-26 13:22:20,29228.77,29200.0,29185.0
2023-07-26 13:22:30,29229.19,29200.0,29186.0
2023-07-26 13:22:41,29228.99,29205.0,29186.5
2023-07-26 13:22:52,29229.0,29205.0,29187.0
2023-07-26 13:23:02,29230.63,29205.0,29188.5
2023-07-26 13:23:13,29231.37,29205.0,29188.5
2023-07-26 13:23:24,29229.99,29205.0,29188.5
2023-07-26 13:23:35,29232.87,29205.0,29189.0
2023-07-26 13:23:46,29234.57,29205.0,29189.0
2023-07-26 13:23:56,29233.49,29205.0,29190.0
2023-07-26 13:24:07,29237.61,29208.0,29194.0
2023-07-26 13:24:18,29239.21,29208.0,29197.0
2023-07-26 13:24:28,29239.99,29216.5,29198.5
2023-07-26 13:24:39,29238.88,29216.5,29198.5
2023-07-26 13:24:50,29241.82,29216.5,29199.5
2023-07-26 13:25:00,29241.92,29216.5,29200.0
2023-07-26 13:25:11,29242.28,29216.5,29200.0
2023-07-26 13:25:21,29242.81,29216.5,29200.0
2023-07-26 13:25:32,29244.88,29216.5,29200.0
2023-07-26 13:25:43,29246.26,29216.5,29205.0
2023-07-26 13:25:53,29245.23,29216.5,29205.0
2023-07-26 13:26:04,29245.49,29216.5,29205.0
2023-07-26 13:26:15,29247.49,29220.0,29205.5
2023-07-26 13:26:26,29247.52,29220.0,29207.0
2023-07-26 13:26:36,29250.06,29221.5,29209.0
2023-07-26 13:26:47,29249.16,29221.5,29209.0
2023-07-26 13:26:58,29250.06,29221.5,29209.0
2023-07-26 13:27:09,29250.12,29227.5,29209.0
2023-07-26 13:27:19,29246.99,29227.5,29210.5
2023-07-26 13:27:30,29247.29,29227.5,29210.0
2023-07-26 13:27:41,29245.98,29227.5,29210.0
2023-07-26 13:27:51,29243.63,29227.5,29205.5
2023-07-26 13:28:02,29242.91,29227.5,29205.0
2023-07-26 13:28:13,29244.23,29224.0,29205.0
2023-07-26 13:28:23,29244.56,29224.0,29205.0
2023-07-26 13:28:34,29248.58,29224.0,29205.5
2023-07-26 13:28:45,29253.67,29224.0,29208.0
2023-07-26 13:28:55,29253.72,29230.0,29209.5
2023-07-26 13:29:06,29254.39,29230.0,29209.5
2023-07-26 13:29:17,29257.53,29233.0,29212.5
2023-07-26 13:29:28,29256.58,29235.5,29216.0
2023-07-26 13:29:38,29260.53,29235.5,29219.0
2023-07-26 13:29:49,29258.91,29235.5,29219.0
2023-07-26 13:30:00,29260.94,29235.5,29219.5
2023-07-26 13:30:11,29260.35,29238.0,29219.5
2023-07-26 13:30:21,29263.56,29238.0,29219.5
2023-07-26 13:30:32,29259.79,29238.0,29219.5
2023-07-26 13:30:43,29260.85,29238.0,29219.5
2023-07-26 13:30:53,29254.98,29235.5,29217.0
2023-07-26 13:31:04,29261.38,29235.5,29215.5
2023-07-26 13:31:15,29250.92,29232.5,29213.5
2023-07-26 13:31:26,29248.99,29228.5,29209.5
2023-07-26 13:31:37,29249.74,29228.5,29209.5
2023-07-26 13:31:48,29248.81,29228.5,29209.5
2023-07-26 13:31:58,29252.21,29228.5,29210.5
2023-07-26 13:32:09,29253.48,29236.5,29215.0
2023-07-26 13:32:20,29253.23,29236.5,29214.0
2023-07-26 13:32:31,29252.6,29236.5,29214.0
2023-07-26 13:32:42,29252.52,29236.5,29214.0
2023-07-26 13:32:53,29251.98,29234.0,29214.0
2023-07-26 13:33:03,29252.41,29234.0,29214.5
2023-07-26 13:33:14,29258.25,29235.5,29217.0
2023-07-26 13:33:25,29256.76,29238.5,29220.0
2023-07-26 14:52:37,29328.83,29309.0,29282.5
2023-07-26 14:52:48,29326.0,29309.0,29285.5
2023-07-26 14:52:59,29323.99,29307.0,29282.5
2023-07-26 14:53:10,29332.7,29309.0,29282.5
2023-07-26 14:53:21,29330.06,29312.0,29287.0
2023-07-26 14:53:31,29333.46,29315.0,29289.5
2023-07-26 14:53:43,29334.74,29315.0,29289.5
2023-07-26 14:53:53,29339.19,29315.0,29290.0
2023-07-26 14:54:04,29331.38,29315.0,29293.0
2023-07-26 14:54:15,29325.02,29310.0,29284.5
2023-07-26 14:54:26,29323.61,29306.5,29279.0
2023-07-26 14:54:37,29332.12,29306.5,29281.0
2023-07-26 14:54:47,29326.79,29306.5,29286.5
2023-07-26 14:54:58,29323.13,29306.5,29281.5
2023-07-26 14:55:09,29319.68,29303.0,29278.5
2023-07-26 14:55:20,29320.68,29303.0,29278.5
2023-07-26 14:55:31,29323.84,29303.0,29278.5
2023-07-26 14:55:42,29323.16,29309.0,29283.0
2023-07-26 14:55:53,29325.18,29309.0,29283.5
2023-07-26 14:56:03,29319.62,29306.5,29279.5
2023-07-26 14:56:14,29319.29,29303.5,29278.5
2023-07-26 14:56:25,29314.36,29295.5,29271.5
2023-07-26 14:56:36,29314.05,29295.5,29271.5
2023-07-26 14:56:46,29316.49,29302.5,29271.5
2023-07-26 14:56:57,29320.76,29306.0,29277.5
2023-07-26 14:57:07,29321.53,29306.0,29276.5
2023-07-26 14:57:18,29329.16,29310.0,29283.5
2023-07-26 14:57:29,29326.23,29310.0,29286.0
2023-07-26 14:57:40,29320.76,29308.5,29281.0
2023-07-26 14:57:50,29321.27,29307.0,29279.5
2023-07-26 14:58:01,29317.9,29302.0,29276.0
2023-07-26 14:58:12,29318.82,29303.0,29277.0
2023-07-26 14:58:23,29319.54,29303.0,29275.5
2023-07-26 14:58:34,29320.33,29307.0,29277.0
2023-07-26 14:58:45,29328.63,29320.0,29288.5
2023-07-26 14:58:56,29327.2,29315.5,29287.5
2023-07-26 14:59:07,29328.0,29315.5,29287.5
2023-07-26 14:59:17,29325.24,29311.0,29282.5
2023-07-26 14:59:28,29326.73,29311.0,29281.5
2023-07-26 14:59:39,29328.98,29311.0,29285.0
2023-07-26 14:59:50,29329.05,29311.0,29285.5
2023-07-26 15:00:01,29331.61,29314.5,29285.5
2023-07-26 15:00:12,29334.99,29315.0,29288.5
2023-07-26 15:00:22,29338.17,29320.5,29292.0
2023-07-26 15:00:33,29336.28,29320.5,29292.0
2023-07-26 15:00:44,29328.62,29315.0,29287.0
2023-07-26 15:00:55,29341.36,29320.5,29292.0
2023-07-26 15:01:05,29351.96,29336.0,29309.0
2023-07-26 15:01:16,29347.03,29331.5,29305.5
2023-07-26 15:01:27,29347.7,29332.0,29304.5
2023-07-26 15:01:38,29365.29,29352.0,29323.0
2023-07-26 15:01:48,29363.32,29350.0,29320.0
2023-07-26 15:02:00,29352.22,29331.0,29305.0
2023-07-26 15:02:10,29336.09,29320.5,29293.0
2023-07-26 15:02:21,29322.34,29310.5,29286.5
2023-07-26 15:02:32,29300.97,29283.5,29254.0
2023-07-26 15:02:42,29303.69,29290.0,29262.5
2023-07-26 15:02:53,29304.97,29287.0,29260.0
2023-07-26 15:03:04,29305.0,29280.0,29258.0
2023-07-26 15:03:15,29297.99,29277.5,29253.0
2023-07-26 15:03:25,29304.53,29277.5,29256.5
2023-07-26 15:03:36,29299.8,29277.5,29253.5
2023-07-26 15:11:40,29266.69,29254.5,29225.0
2023-07-26 15:11:51,29265.43,29254.5,29225.0
2023-07-26 15:12:02,29271.66,29254.5,29225.0
2023-07-26 15:12:12,29270.88,29254.5,29225.0
2023-07-26 15:12:23,29272.84,29254.5,29228.5
2023-07-26 15:12:34,29259.2,29245.0,29221.5
2023-07-26 15:12:44,29253.7,29240.5,29213.0
2023-07-26 15:12:55,29249.97,29237.5,29210.5
2023-07-26 15:13:07,29257.98,29240.0,29212.0
2023-07-26 15:13:17,29259.46,29242.0,29213.5
2023-07-26 15:13:28,29259.08,29242.0,29214.5
2023-07-26 15:13:39,29263.7,29247.0,29217.5
2023-07-26 15:13:50,29263.25,29247.0,29217.5
2023-07-26 15:14:01,29264.89,29247.0,29218.0
2023-07-26 15:14:12,29264.33,29248.0,29219.0
2023-07-26 15:14:22,29269.46,29249.5,29224.5
2023-07-26 15:14:33,29270.35,29252.5,29224.5
2023-07-26 15:14:44,29269.69,29254.5,29224.5
2023-07-26 15:14:54,29269.78,29255.5,29224.5
2023-07-26 15:15:05,29269.03,29256.0,29224.5
2023-07-26 15:15:16,29269.9,29257.0,29225.0
2023-07-26 15:15:27,29274.9,29258.0,29226.5
2023-07-26 15:15:37,29274.28,29260.5,29229.5
2023-07-26 15:15:48,29280.85,29265.0,29233.5
2023-07-26 15:15:58,29274.55,29270.0,29237.5
2023-07-26 15:16:09,29273.19,29257.0,29228.5
2023-07-26 15:16:20,29271.61,29260.5,29231.0
2023-07-26 15:16:30,29275.95,29260.5,29231.0
2023-07-26 15:16:41,29275.46,29260.5,29231.0
2023-07-26 15:16:52,29278.9,29260.5,29232.0
2023-07-26 15:17:03,29277.25,29260.5,29232.0
2023-07-26 15:17:13,29277.61,29260.5,29232.0
2023-07-26 15:17:24,29286.53,29270.0,29240.5
2023-07-26 15:17:35,29284.97,29273.5,29241.0
2023-07-26 15:17:46,29285.94,29273.5,29241.0
2023-07-26 15:17:56,29288.56,29273.5,29241.0
2023-07-26 15:18:07,29291.1,29273.5,29244.0
2023-07-26 15:18:18,29282.81,29273.5,29243.0
2023-07-26 15:18:29,29289.8,29273.5,29243.0
2023-07-26 15:18:39,29287.1,29273.5,29243.0
2023-07-26 15:18:50,29287.11,29273.5,29243.0
2023-07-26 15:19:00,29286.84,29273.5,29243.0
2023-07-26 15:19:11,29286.98,29273.5,29243.0
2023-07-26 15:19:22,29286.97,29273.5,29243.0
2023-07-26 15:19:32,29288.91,29273.5,29243.0
2023-07-26 15:19:43,29289.27,29273.5,29243.0
2023-07-26 15:19:54,29287.07,29273.5,29243.0
